"","type","numNodes","numEdges","sampnodes","sampedges","Samplingrate","ActualDensity","SampledDensity","ActualCommunitysize","SampledCommunitysize","actualmodularity","sampledmodularity","Lcommsize_act1","Lcommsize_samp1","Lcommsize_act2","Lcommsize_samp2","Lcommsize_act3","Lcommsize_samp3","Clustcoeff_act","Clustcoeff_samp","diameter_act","diameter_samp","ks_deg","pval_deg","ks_cc","pval_cc","ks_pg","pval_pg"
"109","RE","2000","299850","1999","179910","0.6","448.61582733813","269.293617021277","12","23","0.247529804706573","0.248143896460533","502","505","501","502","500","500","0.374924956278266","0.281342868942413","4","4","0.184338419209605","0","0.294344844844845","0","0.00886968484242123","0.999998622622301"
"110","RE","2000","299850","2000","179910","0.6","448.61582733813","269.314366998577","12","26","0.247529804706573","0.24737885594368","502","502","501","502","500","499","0.374924956278266","0.281740395339601","4","4","0.1865","0","0.299294383149448","0","0.01","0.999965230654008"
"111","RE","2000","299850","2000","179910","0.6","448.61582733813","269.649275362319","12","25","0.247529804706573","0.246446743607521","502","505","501","503","500","496","0.374924956278266","0.283152486294353","4","4","0.1875","0","0.297662324649299","0","0.009","0.99999786122943"
"112","RE","2000","299850","2000","179910","0.6","448.61582733813","269.642045454545","12","24","0.247529804706573","0.24794402718544","502","507","501","503","500","499","0.374924956278266","0.282048035433708","4","4","0.186","0","0.293677766649975","0","0.008","0.999999957899089"
"113","RE","2000","299850","2000","179910","0.6","448.61582733813","269.533428165007","12","24","0.247529804706573","0.24549911916256","502","502","501","500","500","500","0.374924956278266","0.282997601949997","4","4","0.1875","0","0.290251751751752","0","0.0085","0.999999641984706"
"114","RE","2000","299850","2000","179910","0.6","448.61582733813","269.561877667141","12","24","0.247529804706573","0.24730771780014","502","504","501","504","500","500","0.374924956278266","0.282066922278434","4","4","0.185","0","0.293708625877633","0","0.0085","0.999999641984706"
"115","RE","2000","299850","1999","179910","0.6","448.61582733813","268.939828080229","12","24","0.247529804706573","0.247264221310616","502","502","501","502","500","502","0.374924956278266","0.281761291561425","4","4","0.185363181590795","0","0.290255255255255","0","0.00911655827913955","0.999996902022244"
"116","RE","2000","299850","1999","179910","0.6","448.61582733813","269.827089337176","12","23","0.247529804706573","0.247564151883125","502","503","501","503","500","501","0.374924956278266","0.282891123725204","4","4","0.185868184092046","0","0.282113920881322","0","0.00877988994497253","0.999998992097248"
"117","RE","2000","299850","1999","179910","0.6","448.61582733813","269.340028694405","12","18","0.247529804706573","0.248097136616707","502","500","501","500","500","498","0.374924956278266","0.282437384219993","4","4","0.189365182591296","0","0.292246119178768","0","0.0108216608304152","0.999805667014011"
"118","RE","2000","299850","2000","179910","0.6","448.61582733813","269.374823196605","12","23","0.247529804706573","0.246782690286636","502","505","501","501","500","499","0.374924956278266","0.282500982187638","4","4","0.188","0","0.283816316316316","0","0.0075","0.999999996845832"
"119","RE","2000","299850","1999","179910","0.6","448.61582733813","269.432276657061","12","21","0.247529804706573","0.247635751962662","502","505","501","498","500","498","0.374924956278266","0.282627172208129","4","4","0.186333666833417","0","0.293739359038558","0","0.00931940970485246","0.999994256489231"
"120","RE","2000","299850","2000","179910","0.6","448.61582733813","269.439886845827","12","20","0.247529804706573","0.247340142726898","502","505","501","502","500","500","0.374924956278266","0.282166833763984","4","4","0.185","0","0.297746119178768","0","0.0095","0.999990347444083"
"121","RE","2000","299850","1999","179910","0.6","448.61582733813","268.962750716332","12","25","0.247529804706573","0.246757850050926","502","504","501","503","500","499","0.374924956278266","0.28208285332609","4","4","0.190365682841421","0","0.290341841841842","0","0.0102183591795898","0.999942835240679"
"122","RE","2000","299850","2000","209895","0.7","448.61582733813","314.521126760563","12","18","0.247529804706573","0.246642082929611","502","502","501","501","500","501","0.374924956278266","0.31235018053156","4","4","0.133","8.88178419700125e-16","0.189859179589795","0","0.008","0.999999957899089"
"123","RE","2000","299850","1999","209895","0.7","448.61582733813","313.825834542816","12","15","0.247529804706573","0.247935220599174","502","503","501","501","500","501","0.374924956278266","0.311845446792712","4","4","0.131871685842921","1.55431223447522e-15","0.183232732732733","0","0.00682041020510258","0.99999999996496"
"124","RE","2000","299850","1999","209895","0.7","448.61582733813","313.887005649718","12","16","0.247529804706573","0.247400432825089","502","507","501","502","500","501","0.374924956278266","0.312034372042552","4","4","0.134342421210605","4.44089209850063e-16","0.183215715715716","0","0.00855002501250624","0.99999956738894"
"125","RE","2000","299850","2000","209895","0.7","448.61582733813","314.408695652174","12","20","0.247529804706573","0.247294753789902","502","504","501","503","500","500","0.374924956278266","0.312026199920372","4","4","0.132","1.4432899320127e-15","0.192363431715858","0","0.0095","0.999990347444083"
"126","RE","2000","299850","2000","209895","0.7","448.61582733813","314.725212464589","12","17","0.247529804706573","0.248585119843483","502","504","501","501","500","501","0.374924956278266","0.312187790954048","4","4","0.1295","5.44009282066327e-15","0.194618427641462","0","0.0075","0.999999996845832"
"127","RE","2000","299850","1999","209895","0.7","448.61582733813","314.65329512894","12","18","0.247529804706573","0.247751399874687","502","501","501","501","500","500","0.374924956278266","0.312228540583638","4","4","0.130323911955978","3.5527136788005e-15","0.188248748748749","0","0.00893771885942973","0.999998266001738"
"128","RE","2000","299850","1999","209895","0.7","448.61582733813","314.482468443198","12","21","0.247529804706573","0.24700716137886","502","502","501","502","500","499","0.374924956278266","0.312180336023582","4","4","0.131839419709855","1.66533453693773e-15","0.190369934967484","0","0.00832141070535271","0.999999826411491"
"129","RE","2000","299850","2000","209895","0.7","448.61582733813","314.204610951009","12","17","0.247529804706573","0.246976852416992","502","503","501","502","500","500","0.374924956278266","0.311557659553444","4","4","0.1335","6.66133814775094e-16","0.192872436218109","0","0.0075","0.999999996845832"
"130","RE","2000","299850","2000","209895","0.7","448.61582733813","313.713483146067","12","20","0.247529804706573","0.248235315084457","502","502","501","499","500","498","0.374924956278266","0.312049617708262","4","4","0.1315","1.88737914186277e-15","0.18607936905358","0","0.008","0.999999957899089"
"131","RE","2000","299850","2000","209895","0.7","448.61582733813","313.703496503497","12","18","0.247529804706573","0.246968388557434","502","503","501","501","500","501","0.374924956278266","0.312138331434404","4","4","0.13","4.21884749357559e-15","0.190085378067101","0","0.009","0.99999786122943"
"132","RE","2000","299850","2000","209895","0.7","448.61582733813","314.494252873563","12","18","0.247529804706573","0.247742995619774","502","502","501","501","500","501","0.374924956278266","0.311635280634986","4","4","0.134","5.55111512312578e-16","0.194661241862794","0","0.0085","0.999999641984706"
"133","RE","2000","299850","2000","209895","0.7","448.61582733813","313.905444126074","12","18","0.247529804706573","0.247371777892113","502","504","501","503","500","501","0.374924956278266","0.312196907484755","4","4","0.1345","3.33066907387547e-16","0.18636268134067","0","0.01","0.999965230654008"
"134","RE","2000","299850","1999","209895","0.7","448.61582733813","314.085227272727","12","17","0.247529804706573","0.248594045639038","502","502","501","501","500","500","0.374924956278266","0.311406148632743","4","4","0.129347173586793","5.88418203051333e-15","0.190703304957436","0","0.0077163581790896","0.999999989743531"
"135","RE","2000","299850","1998","209895","0.7","448.61582733813","314.103004291845","12","14","0.247529804706573","0.246992200613022","502","503","501","501","500","501","0.374924956278266","0.311740406084534","4","4","0.132197197197197","1.33226762955019e-15","0.188442885771543","0","0.00987187187187188","0.999974638787943"
"136","RE","2000","299850","2000","209895","0.7","448.61582733813","314.356834532374","12","20","0.247529804706573","0.247434198856354","502","503","501","503","500","499","0.374924956278266","0.312101884134175","4","4","0.134","5.55111512312578e-16","0.186937875751503","0","0.0075","0.999999996845832"
"137","RE","2000","299850","2000","209895","0.7","448.61582733813","314.595441595442","12","19","0.247529804706573","0.247534483671188","502","504","501","501","500","501","0.374924956278266","0.31269397822934","4","4","0.132","1.4432899320127e-15","0.19138044022011","0","0.008","0.999999957899089"
"138","RE","2000","299850","2000","209895","0.7","448.61582733813","314.198275862069","12","15","0.247529804706573","0.247280105948448","502","507","501","503","500","501","0.374924956278266","0.31206280636367","4","4","0.1305","3.21964677141295e-15","0.185359429714857","0","0.007","0.999999999868321"
"139","RE","2000","299850","2000","209895","0.7","448.61582733813","314.677279305355","12","20","0.247529804706573","0.246869429945946","502","503","501","500","500","499","0.374924956278266","0.311665977074871","4","4","0.1345","3.33066907387547e-16","0.196375437718859","0","0.009","0.99999786122943"
"140","RE","2000","299850","2000","209895","0.7","448.61582733813","313.840909090909","12","14","0.247529804706573","0.249079421162605","502","502","501","501","500","501","0.374924956278266","0.312176825688342","4","4","0.1305","3.21964677141295e-15","0.188982456140351","0","0.0095","0.999990347444083"
"141","RE","2000","299850","2000","209895","0.7","448.61582733813","314.177905308465","12","16","0.247529804706573","0.246737539768219","502","502","501","500","500","499","0.374924956278266","0.312548966585691","4","4","0.133","8.88178419700125e-16","0.193746746746747","0","0.0075","0.999999996845832"
"142","RE","2000","299850","2000","239880","0.8","448.61582733813","359.238912732475","12","16","0.247529804706573","0.246840134263039","502","501","501","501","500","501","0.374924956278266","0.337932534833241","4","4","0.0845","1.25628347413809e-06","0.10764014014014","1.74680936382288e-10","0.0065","0.99999999999746"
"143","RE","2000","299850","2000","239880","0.8","448.61582733813","358.93543758967","12","12","0.247529804706573","0.248260110616684","502","505","501","502","500","500","0.374924956278266","0.337683633909207","4","4","0.0845","1.25628347413809e-06","0.105644144144144","4.0910186349663e-10","0.008","0.999999957899089"
"144","RE","2000","299850","2000","239880","0.8","448.61582733813","359.446197991392","12","15","0.247529804706573","0.247128695249557","502","503","501","502","500","500","0.374924956278266","0.337450747012704","4","4","0.0855","8.94185293809358e-07","0.103182682682683","1.14308762455551e-09","0.0085","0.999999641984706"
"145","RE","2000","299850","2000","239880","0.8","448.61582733813","358.797142857143","12","14","0.247529804706573","0.246799230575562","502","504","501","502","500","502","0.374924956278266","0.337425614049835","4","4","0.088","3.75558036669332e-07","0.1045","6.54367005026302e-10","0.0065","0.99999999999746"
"146","RE","2000","299850","1999","239880","0.8","448.61582733813","359.362731152205","12","12","0.247529804706573","0.248120248317719","502","502","501","501","500","501","0.374924956278266","0.337835124017015","4","4","0.0833459229614807","1.85715571132672e-06","0.116015523284927","4.15856238333845e-12","0.00774812406203097","0.999999987897778"
"147","RE","2000","299850","2000","239880","0.8","448.61582733813","358.85100286533","12","14","0.247529804706573","0.248042225837708","502","501","501","501","500","499","0.374924956278266","0.336770271418516","4","4","0.084","1.48684695255863e-06","0.107","2.27276752973182e-10","0.0075","0.999999996845832"
